ID	EGAR00001193088	EGAR00001193082	EGAR00001193062	EGAR00001193016	EGAR00001193014	EGAR00001193032	EGAR00001193066	EGAR00001193060	EGAR00001193048	EGAR00001193040	EGAR00001193068	EGAR00001193080	EGAR00001193078	EGAR00001193064	EGAR00001193058	EGAR00001193090	EGAR00001193052	EGAR00001193018	EGAR00001193056	EGAR00001193034	EGAR00001193074	EGAR00001193028	EGAR00001193076	EGAR00001193084	EGAR00001193044	EGAR00001193012	EGAR00001193070	EGAR00001193030	EGAR00001193026	EGAR00001193046	EGAR00001193054	EGAR00001193050	EGAR00001193038	EGAR00001193022	EGAR00001193020	EGAR00001193042	EGAR00001193086	EGAR00001193024	EGAR00001193036	EGAR00001193072
1__31346640__31348974__ENSG00000121766	0.0612	0.0308	0.0829	0.0696	0	0.045	0	0	0	0.0954	0.0794	0.0618	0.0474	0.1355	0.0384	0	0.0559	0.0604	0.0478	0	0.0685	0	0.0296	0.0461	0.0958	0.0341	0	0.0408	0.0348	0.0478	0.0519	0	0.0628	0	0	0	0.0542	0.0456	0	0
1__31915895__31919658__ENSG00000269967	0.2243	0.3846	0.0415	0.5571	0.0381	0.0751	0.2906	0.2245	0.2862	0.0477	0.4767	0.412	0.4585	0.9678	0.557	0.4012	0.5034	0.5634	0.2869	0.4776	0.4792	0.3351	0.4889	0.3383	0.3193	0.4435	0.4822	0.0612	0.505	0.0478	0.0691	0.3744	0.3771	0.3485	0.4771	0.8438	0.0362	0.0608	0.4252	0.4559
1__32030298__32033334__ENSG00000121774	0.0408	0.0615	0.1658	0.1509	0.1144	0.1501	0	0.0816	0	0.0716	0.0794	0.206	0.0474	0.1355	0.0768	0.0912	0.0746	0.0805	0.0717	0.1454	0.1369	0.1289	0.1333	0.0461	0.0479	0.0341	0.0877	0.1428	0.1045	0.0319	0.0346	0.1379	0.1571	0.1109	0.0596	0.2154	0.0723	0.0912	0.0425	0.1303
1__32036910__32038619__ENSG00000121774	0.0612	0	0	0.0464	0	0	0	0.0612	0	0	0	0	0	0	0.0384	0.0729	0.0186	0	0	0.0831	0	0.0773	0.0296	0	0	0.0853	0	0.0408	0	0.0159	0.0864	0	0.0236	0.0317	0	0.0359	0.0542	0.0456	0	0.0434
1__32224034__32224475__ENSG00000084623	0.1427	0.0923	0.1036	0.058	0.0572	0.0751	0	0	0.0409	0.0954	0.1192	0.1648	0.1107	0.2129	0.0576	0.0547	0.1678	0.0805	0.0717	0.0831	0	0.0773	0.1926	0.0923	0.0798	0.1194	0.1754	0.1632	0.1045	0.0797	0.0864	0.1379	0.0393	0.0475	0.1491	0.1257	0	0.0304	0.1063	0.152
1__32279671__32280210__ENSG00000182866	0.2651	0.3692	0.3938	0.5687	0.1906	0.5854	0.2735	0.3877	0.4907	0.6202	0.3774	0.2678	0.4901	0.9484	0.4994	0.383	0.2983	0.6036	0.3586	0.27	0.3765	0.3866	0.4444	0.4767	0.2555	0.4264	0.6795	0.7754	0.2438	0.2709	0.3803	0.532	0.5735	0.3485	0.0895	0.9335	0.3797	0.532	0.3189	0.4559
1__32631827__32634110__ENSG00000176261	0.0408	0	0.0415	0.0232	0.0381	0.015	0	0	0	0.0477	0.0397	0.0412	0.0316	0.0581	0.0384	0	0.0373	0	0	0	0	0.0258	0.0148	0.0461	0	0	0	0.0816	0	0.0478	0.0519	0.0591	0.0079	0.0634	0.0596	0.0539	0.0723	0.0304	0	0
1__32633645__32634110__ENSG00000176261	0.0408	0	0.0415	0	0.0763	0.0901	0	0	0	0	0.0993	0.103	0.0632	0.0968	0.1921	0.0365	0	0	0	0.0831	0	0.2062	0	0.0461	0.0958	0	0	0.1428	0	0	0.0864	0.0394	0.0628	0.0792	0.0895	0.0718	0	0.076	0	0.0434
1__32948222__32949774__ENSG00000116514	0.0816	0.0923	0	0.0812	0.0763	0.1351	0.0513	0.0408	0.1022	0.167	0.1192	0.103	0.2055	0.2903	0.1921	0.0729	0.1492	0.2213	0.0717	0.1246	0.1027	0.1289	0.0741	0	0.1597	0.1535	0.1754	0.4693	0.1045	0.1753	0.1728	0.197	0.11	0.0792	0.1789	0.2154	0.1627	0.1368	0.1276	0.1303
1__33294937__33295305__ENSG00000160094	0.1223	0.1539	0.3938	0.2902	0.3431	0.2702	0.188	0.0816	0.1227	0.334	0.4767	0.309	0.4268	0.5807	0.3841	0.2553	0.3916	0.4829	0.0956	0.4984	0.2738	0.3608	0.3555	0.2614	0.5429	0.3753	0.4384	0.4489	0.3308	0.2868	0.3975	0.4729	0.3535	0.3644	0.2087	0.5386	0.2712	0.4256	0.4677	0.4125
1__35104295__35110447__ENSG00000197056	0.0816	0.0462	0.0207	0	0	0.045	0	0	0.0409	0.0239	0.0199	0.0412	0.0632	0.0774	0	0.0912	0.0373	0.0201	0	0.0415	0	0	0	0	0	0	0	0.102	0	0.0319	0.121	0.0197	0.0393	0	0	0.018	0	0	0	0
1__35358925__35361789__ENSG00000146463	0.5301	1.077	1.0156	0.2321	0.7625	0.8406	0.5128	0.4897	0.7156	1.2643	0.9732	1.1742	0.8853	1.8194	1.2484	1.0759	0.8204	0.9658	0.789	0.8306	0.6161	0.9021	0.6814	0.1384	0.7505	0.9552	0.2192	1.6731	0.5398	0.9878	0.9161	1.0049	0.9819	1.0615	0.5665	1.0054	0.1989	0.8361	0.7866	0.8901
1__35381259__35389082__ENSG00000146463	0.0408	0	0.0415	0	0	0.06	0	0	0	0.0716	0	0	0.0474	0.1936	0	0	0	0	0	0	0.0342	0	0.0741	0	0	0.0853	0.0877	0.1224	0.0522	0.0478	0	0	0.0079	0.0475	0.0596	0.0718	0	0	0	0
1__35392212__35399576__ENSG00000146463	0.0408	0	0	0.0464	0.0381	0.0751	0	0	0	0.0716	0	0	0	0	0.0768	0.0365	0.0559	0	0	0	0	0.0515	0	0	0	0	0	0	0	0.0319	0.0864	0	0.0314	0.0475	0	0.0539	0	0.0304	0	0.0434
1__35413972__35415714__ENSG00000146463	0.1427	0.3231	0.3316	0.2205	0.1334	0.2252	0.0855	0.1224	0.0818	0.2624	0.2383	0.3296	0.2529	0.3097	0.4225	0.2735	0.2424	0.2616	0.1195	0.1246	0.1027	0.232	0.2815	0.2306	0.3513	0.1706	0.3507	0.4489	0.2438	0.2549	0.363	0.3547	0.1964	0.1743	0.2385	0.3591	0.1808	0.3192	0.2976	0.2605
1__35470863__35479212__ENSG00000142687	0.0612	0.0615	0.1658	0.0116	0.0763	0.045	0	0.0204	0.0409	0.0716	0	0	0.079	0.0387	0.1921	0	0.0559	0.1006	0.0478	0.0831	0.0685	0.0515	0.0444	0.0461	0.0479	0.0682	0.0438	0.0816	0	0.1593	0.0864	0.1182	0.0393	0.0951	0	0.0718	0.0542	0.1672	0.085	0.0434
1__36361221__36362656__ENSG00000196182	0.4078	0.6616	0.6632	0.6616	0.4385	0.5854	0.0855	0.1428	0.0409	0.4771	0.2582	0.2266	0.3952	0.3484	0.2113	0.6747	0.4661	0.6238	0.1195	0.4153	0.5819	0.5412	0.5037	0.2153	0.0958	0.8017	0.5699	0.2448	0.505	0.5576	0.1901	0.4926	0.1964	0.6337	0.4174	0.1795	0.4881	0.1064	0.4039	0.4559
1__37866459__37874088__ENSG00000204084	0.0408	0	0.0415	0.0348	0.0572	0.0901	0	0	0.0613	0.1193	0	0	0.0474	0.0968	0	0	0.0559	0	0	0.0415	0	0	0.0593	0	0.0479	0	0.0438	0.1224	0.0697	0.0319	0	0.0788	0.0393	0	0	0.0898	0.0542	0	0.0425	0.0868
1__39047036__39047987__1:39047036|39047987	0.0408	0.0769	0.0622	0.058	0	0.045	0.0342	0	0	0.167	0	0.0824	0.0949	0.0387	0.1152	0	0.0932	0.0604	0	0.0415	0	0.0515	0.0296	0.123	0.0958	0.0341	0	0.0816	0.0348	0.0319	0.0346	0	0.1021	0	0	0	0.1266	0.0608	0.0638	0.0434
1__39439274__39439500__ENSG00000127603	0.0612	0.1231	0	0.0696	0.0763	0.0751	0	0	0.1022	0.0716	0.0397	0.0412	0.0316	0.1355	0.096	0.1277	0.0373	0.1006	0.0717	0.0831	0	0.0515	0.1037	0	0.1118	0.0682	0	0.1224	0.1219	0.0319	0.0519	0.197	0.1178	0.0317	0.0895	0.1077	0.0362	0.076	0.0638	0
1__39853970__39857417__ENSG00000043514	0.0408	0.0923	0.0415	0.2089	0.1525	0.1351	0	0.1224	0.1022	0.3101	0.2383	0.0824	0.1581	0.5613	0.2113	0.1641	0.0746	0.1811	0.1195	0.1038	0.1027	0.2062	0.2074	0.0769	0.1437	0.1706	0.1096	0.3469	0	0.0797	0.1556	0.1773	0.1493	0.206	0.2385	0.1795	0.1446	0.1216	0.2126	0.1303
1__40064227__40064559__ENSG00000131236	0.1223	0.0615	0.0415	0	0.1525	0.1501	0	0.0408	0.0613	0.1431	0.1192	0.0618	0.1107	0.1742	0	0.1094	0.0746	0.1207	0.0956	0	0	0.0515	0.0741	0	0.1277	0.1023	0.1534	0.1632	0.0697	0.0956	0.0864	0.0591	0.1021	0.0317	0.1193	0.1616	0.0904	0.0456	0.2338	0.0434
1__40189055__40202614__ENSG00000117000	0.0612	0.1077	0.0829	0.1393	0.1144	0.1051	0.0513	0.0612	0.0409	0.1908	0	0.1648	0.1265	0.2323	0.0768	0.1277	0.2424	0.2213	0	0.1038	0.2396	0.1804	0.0741	0.0461	0.0958	0.1365	0.0877	0.2653	0.1567	0.0797	0.1383	0.0985	0.0943	0	0.1491	0.1436	0.1085	0.1672	0.1488	0.0651
1__40190772__40202614__ENSG00000117000	0.0408	0.0769	0	0	0	0.06	0.0342	0	0.0818	0.1193	0.0397	0.0618	0	0.1161	0.0384	0.0912	0.0559	0.1006	0	0.0623	0	0.1289	0.0296	0.0308	0.0798	0.0682	0	0.1428	0	0.1275	0.0346	0	0.0707	0.0475	0.0596	0.1077	0	0.076	0.0638	0
1__40267786__40272035__ENSG00000084073	0.0408	0	0.0415	0.058	0	0.0751	0	0	0.0409	0	0	0.0412	0	0.1161	0.0576	0.0365	0.0559	0	0	0	0	0.0515	0.0444	0	0.0479	0.0341	0.0438	0.102	0	0.0319	0.0691	0.0394	0.055	0	0	0.0539	0	0	0.0425	0
1__41070595__41075451__ENSG00000010803	0.7137	0.8308	1.2021	1.5436	0.9532	1.4861	0.4444	0.5918	0.8587	1.2881	0.8938	1.2978	0.996	1.6065	1.306	0.7659	0.6712	1.2676	0.789	1.0798	0.8557	1.1856	1.0221	0.938	1.3093	1.0916	1.4029	1.4079	0.8184	0.8126	0.8815	1.4186	0.9898	1.0932	0.6858	1.2926	1.0486	0.8057	1.233	0.8033
1__41186121__41194399__ENSG00000010803	0.0816	0.0308	0	0	0	0.06	0	0	0	0	0.0397	0.0412	0	0	0	0	0	0.0604	0.0478	0.0415	0	0.0515	0	0	0	0	0.0438	0	0	0	0	0.0788	0	0	0	0	0.0362	0.0304	0	0
1__42265115__42278672__ENSG00000198815	0.0612	0.2616	0.1658	0.1973	0.1906	0.2252	0.1538	0.0816	0.2249	0.1431	0.2979	0.2678	0.2371	0.7936	0.2881	0.2735	0.2983	0.4829	0.2152	0.3115	0.2738	0.3093	0	0.3075	0.3034	0.2388	0.1534	0.2244	0.2786	0.2868	0.2593	0.1576	0.3771	0.301	0.4174	0.3411	0.3073	0.3192	0.1913	0.1954
1__42265115__42278784__ENSG00000198815	0.1835	0.2616	0.3731	0.3598	0.2097	0.4653	0.1538	0.1224	0.2045	0.4532	0.3178	0.3914	0.2688	0.7742	0.3457	0.1824	0.1678	0.3219	0.2869	0.3115	0.1711	0.3866	0.3555	0.2768	0.4152	0.307	0.5699	0.5101	0.209	0.3824	0.2593	0.4532	0.3535	0.2376	0.2385	0.5206	0.217	0.304	0.3401	0.3474
1__43920404__43920928__ENSG00000126091	0.0408	0.0923	0	0.0232	0.0763	0.045	0.0342	0	0.0613	0	0.0397	0.103	0.0949	0.2323	0.0384	0	0.0932	0.161	0.0478	0.0831	0.0685	0	0.0444	0.1076	0.0798	0.0853	0.0877	0.0612	0.0871	0.0956	0	0.0788	0.0471	0.0792	0	0.1077	0.0542	0.0608	0.0638	0.0651
1__45566569__45567020__ENSG00000117448	0.0612	0	0.0829	0.0348	0	0.0751	0	0	0	0.0716	0.0199	0	0.0474	0.1355	0.0576	0.0547	0.0746	0.0805	0	0.0415	0	0.0773	0.1185	0.1076	0.0639	0.0682	0.1315	0.0612	0	0.0797	0.0346	0.1182	0.0393	0.0317	0.0596	0.0898	0.0723	0.1368	0.1063	0.1303
1__45640210__45642499__ENSG00000159592	0.4894	0.6462	0.9327	1.033	0.5528	1.0208	0.2564	0.4897	0.4498	0.7156	0.8143	0.6592	0.8537	1.471	0.8643	0.5836	0.895	0.825	0.7651	0.4984	0.5476	0.8248	0.7555	0.9687	0.8463	0.7164	1.3152	1.3671	0.592	0.9241	1.0198	1.0837	0.8563	0.602	0.5367	1.0772	0.6689	0.7905	0.8929	0.825
1__45727631__45729769__ENSG00000197429	0.102	0	0	0.0232	0	0.03	0	0	0	0	0	0	0	0.0774	0	0	0	0	0	0.0415	0	0	0.0148	0.0461	0.0479	0	0	0.0612	0	0.0319	0.0519	0	0.0236	0.0475	0	0	0.0362	0.0456	0	0.0434
1__47368469__47375293__ENSG00000162368	0.0612	0.0923	0.1451	0.0929	0.0572	0.045	0	0	0.1022	0.1908	0.0993	0	0.0474	0.2323	0	0.0912	0.0559	0.0805	0	0.0623	0	0.0515	0.0741	0.0308	0.1118	0.0512	0.0877	0.1224	0.0871	0.1275	0.0691	0.0788	0.1493	0.0634	0.0596	0.1077	0.0904	0.0912	0.0638	0.0651
1__48355670__48359770__ENSG00000132122	0.0816	0.0769	0.1244	0.0696	0	0.1501	0.0513	0.0816	0.0818	0.0954	0.0397	0.103	0.0316	0.3484	0.096	0.0912	0.0746	0.1408	0.1674	0.1246	0	0.232	0.0889	0.1384	0.0639	0.2047	0.1315	0.2244	0	0.0637	0.121	0.0788	0.1178	0.0951	0	0.1795	0	0.1368	0.0638	0.0651
1__50655442__50744775__ENSG00000185104	0.0408	0	0	0.1045	0.0381	0.1051	0.0342	0.0612	0	0	0	0.0206	0.0632	0.1355	0.096	0.1277	0	0.1811	0.1195	0.0415	0	0	0.0148	0.1076	0.0798	0.0682	0.1534	0.0204	0.0348	0	0.0864	0.0591	0.0628	0	0	0.1795	0.0723	0	0.0638	0.0217
1__51405905__51408332__ENSG00000085832	0.0612	0.0615	0.0622	0.1625	0	0.1201	0	0	0.0613	0.167	0	0	0.0949	0.0968	0.0768	0.0547	0.0746	0.2012	0.0956	0.0831	0	0.0773	0.0296	0.0308	0.0798	0.0682	0.0658	0.204	0.0871	0.0637	0.0519	0.0394	0.0471	0.0317	0.0596	0.2513	0	0.076	0.085	0.0651
1__51772070__51772723__ENSG00000117859	0.0408	0.0462	0	0.0232	0.0572	0.0751	0.0342	0	0	0	0	0	0	0	0	0	0	0	0	0.0415	0	0	0.0296	0.0769	0.0798	0.0341	0.0438	0.0408	0.0522	0.0478	0.0346	0.0788	0.0471	0.0317	0.0895	0.0718	0.1085	0.0304	0.0425	0.0434
1__51827796__51834170__ENSG00000078618	0.1223	0.1846	0.1451	0.3482	0.1144	0.2252	0.1709	0.0612	0.0818	0.1908	0.3178	0.2266	0.2055	0.1742	0.2305	0.2553	0.1865	0.4628	0.2869	0.2907	0.1369	0.5155	0.3111	0.2614	0.3193	0.307	0.3288	0.5509	0.209	0.2709	0.1728	0.3152	0.2514	0.1267	0	0.4129	0.235	0.304	0.2764	0
1__52477708__52481923__ENSG00000134744	0.367	0.3385	0.2902	0.5223	0.2097	0.3603	0.1197	0.2041	0.1431	0	0.2185	0.412	0.3162	0.9484	0.4801	0.2735	0.2237	0.4427	0.3347	0.3323	0.2738	0.4639	0.3852	0.2614	0.3992	0.29	0.2192	0.6529	0.3831	0.478	0.4321	0.3744	0.3221	0.2693	0.328	0.5027	0.1627	0.4408	0.2976	0.2822
1__52477708__52489035__ENSG00000134744	0.0612	0.0615	0.0622	0.1277	0.0381	0.03	0	0	0.0409	0.0477	0.1192	0.103	0	0.2516	0	0.0547	0.0373	0.1006	0.0956	0.0831	0	0.0515	0.1037	0.123	0.0319	0.0341	0.0658	0.0612	0.0871	0.0478	0	0.0394	0.0393	0.0634	0.0895	0.1077	0	0.0152	0	0.0434
1__52493611__52509712__ENSG00000134744	0.8564	0.5385	0.2073	0.9517	0.6672	1.1108	0.4786	0.5918	0.184	1.479	0.2781	0.5974	0.9802	1.7226	0.8067	0.4377	0.5966	1.1067	0.2391	0.2907	0.5476	0.4124	0.7555	0.7227	0.8303	0.9381	0.7672	1.1426	0.801	0.5736	0.8124	0.532	0.9819	0.6179	0.1789	1.0592	0.6147	0.5016	0.7653	0.152
1__52509596__52526373__ENSG00000134744	0.102	0.2769	0.3316	0.3598	0.1906	0.2402	0.1197	0.0612	0.2045	0.3817	0.1986	0.1648	0.1897	0.6	0.3649	0.3465	0.2051	0.2012	0.1913	0.1454	0.2054	0.1546	0.237	0.1076	0.3034	0.2047	0.2192	0.3265	0.1219	0.2868	0.4321	0.1773	0.2671	0.2693	0.1491	0.4129	0.1266	0.1672	0.1913	0.1737
1__52515891__52526373__ENSG00000134744	0.6933	0.7231	0.8083	0.9285	0.591	0.9607	0.4444	0.3877	0.4907	1.4313	0.8143	0.9682	0.7272	1.529	0.8067	0.9483	0.839	1.167	0.6456	0.6645	0.753	0.9021	0.6962	0.5997	0.8622	0.9211	0.8987	1.1018	0.5572	0.8922	0.8469	0.729	0.762	0.8397	0.8051	1.2926	0.6147	0.7145	0.7228	0.7815
1__52667399__52668759__ENSG00000182183	0.1223	0.1539	0.2073	0.1857	0.1334	0.1501	0.0684	0.0612	0.1227	0.2385	0.2185	0.0618	0.1739	0.2516	0.1536	0.1641	0.1492	0.3018	0.0717	0.1661	0	0.1289	0.2815	0.1538	0.2235	0.2217	0.1754	0.2448	0.0348	0.0956	0.1556	0.0591	0.2042	0.1426	0.0596	0.1257	0.1446	0.1976	0.2338	0.0868
1__53233542__53235635__ENSG00000162385	0.1223	0	0	0.0232	0.0572	0.06	0.0513	0	0	0	0.0397	0.103	0	0.1161	0.1152	0.0729	0.0186	0.0604	0.0717	0.0623	0	0	0.0296	0.0615	0.0639	0.0682	0.1096	0.0408	0.0522	0.0478	0.0346	0.0788	0.0314	0.0317	0	0.0898	0.0542	0.0608	0	0.0651
1__53800693__53832591__ENSG00000058804	0.0408	0.0615	0.0829	0.0348	0.0572	0.1201	0.0684	0	0	0.0716	0.0199	0.0412	0	0	0	0.0729	0.0559	0.1207	0	0.0831	0.0685	0.0515	0.0296	0.0308	0.0639	0.0682	0.1315	0	0.1045	0.0797	0	0	0.0314	0.0475	0.0895	0.0718	0.0904	0.0456	0.0425	0
1__53818971__53832591__ENSG00000058804	0.0408	0	0	0.0348	0	0.06	0	0	0	0.0954	0	0	0	0.0387	0	0	0	0	0.0478	0	0	0.0515	0	0	0	0.0512	0	0.0816	0	0.0319	0.0519	0	0.0157	0.0317	0	0	0.0723	0	0	0
1__54040756__54047372__ENSG00000116209	0.0612	0.1385	0.1244	0.0348	0.0763	0.06	0.1026	0	0.1022	0.0239	0.0397	0.1236	0.1265	0.1742	0.2305	0.1277	0.0373	0.1408	0.0717	0.0415	0.1711	0.0258	0	0.0154	0.0958	0.1023	0.1754	0.2653	0.0522	0.0319	0.1901	0.0591	0.0707	0.0317	0.0895	0.1077	0.0723	0.1064	0.1276	0.0651
1__58506060__58534331__ENSG00000173406	0.2039	0.3692	0.4767	0.3482	0.2669	0.4353	0.0855	0.1837	0.2862	0.0954	0.4767	0.2266	0.3478	0.6968	0.2689	0.2188	0.2797	0.4024	0.0717	0.1246	0.2738	0.2062	0.2963	0.246	0.1916	0.3923	0.1096	0.1836	0.0522	0.2709	0.1728	0.2364	0.2985	0.301	0.0596	0.1616	0.3797	0.076	0.2338	0.4993
1__58506060__58536741__ENSG00000173406	0.4486	0.5385	0.5389	0.5571	0.2478	0.7355	0.4102	0.2449	0.2862	0.2863	0.6157	0.5768	0.6324	0.871	0.4801	0.2735	0.4848	0.8048	0.2152	0.5607	0.6161	0.4639	0.4	0.4767	0.479	0.4776	0.3946	0.1836	0.1393	0.3346	0.2938	0.3744	0.3221	0.5387	0.328	0.2872	0.4158	0.0912	0.5527	0.5645
1__58527261__58534331__ENSG00000173406	0.0408	0	0.0415	0.0696	0	0.0901	0.0513	0	0.0613	0.0716	0.0596	0.0206	0.0316	0.0968	0.0384	0.0912	0.0373	0.1006	0.0478	0	0	0.1031	0.0741	0.0461	0.0639	0	0	0.1224	0.0174	0.0478	0.0691	0.0394	0.055	0.0792	0	0.0539	0	0.0304	0.0425	0.0651
1__58527261__58536741__ENSG00000173406	0.102	0.0154	0.0207	0.0696	0.0191	0.045	0	0	0.0409	0.0477	0.0596	0.0206	0.079	0.1936	0.1729	0.1094	0.0186	0.1006	0.0956	0.0623	0	0.1031	0.0741	0.0461	0.0639	0.0512	0.0658	0.102	0.0871	0.0797	0.1037	0.0788	0.0786	0.0634	0	0.1795	0.1085	0.0456	0	0.0217
1__58533949__58539306__ENSG00000173406	0.0408	0	0.0622	0	0	0.0751	0	0	0.0613	0	0	0	0	0.0581	0.0384	0.0547	0.0373	0	0	0.0415	0	0	0.0444	0	0.0319	0.0341	0.0438	0	0	0	0.0519	0	0	0.0317	0	0.1077	0.0723	0	0.085	0
1__58685153__58690249__ENSG00000162601	0.0612	0	0	0.0116	0.0381	0.03	0.0342	0	0	0.0477	0.0397	0	0	0.0387	0.0384	0	0.0559	0	0.0478	0	0	0	0.0296	0	0.016	0	0	0.0408	0	0	0	0	0.0079	0.0475	0	0.018	0.0542	0	0	0
1__59321536__59346398__ENSG00000172456	0.102	0	0.1036	0.0812	0.0953	0.045	0.0684	0	0.0818	0.0239	0.0596	0	0	0.2323	0.0768	0.1094	0.0559	0.1207	0.1195	0.0415	0.1027	0	0.0889	0.0308	0.0958	0.0853	0.1096	0.2857	0.1045	0.0478	0.2247	0.0985	0.0943	0.0792	0.0596	0.1975	0.0904	0.0456	0	0.1954
1__59321536__59378837__ENSG00000172456	0.0408	0.0462	0.0829	0.058	0.0572	0.0751	0	0.0612	0.0409	0.0716	0.0397	0.0206	0.0632	0.1161	0.0384	0.0912	0.0746	0.0402	0.0239	0.0415	0.0685	0	0.0296	0.0615	0.1437	0.1023	0	0.1836	0.0871	0.1275	0.1728	0.1379	0.0786	0.0317	0	0.0718	0.0362	0.076	0	0.1303
1__59339958__59346398__ENSG00000172456	0.0816	0.1077	0.0415	0.0696	0.0763	0.1351	0	0.0612	0.0818	0.0954	0.0794	0	0.1107	0.2129	0.2113	0.0729	0.0746	0.0604	0.0717	0.0623	0.0685	0.1289	0.0889	0.1384	0.0639	0.1535	0.0438	0.204	0.1741	0.1434	0.121	0	0.1493	0.1584	0.0895	0.1436	0.1266	0.1064	0.1276	0.1085
1__59339958__59378837__ENSG00000172456	0.102	0.1692	0.1865	0.3946	0.1525	0.2552	0.1197	0.2449	0	0.2147	0.2383	0.1854	0.2213	0.5419	0.2881	0.3282	0.1678	0.161	0.2869	0.1038	0.1711	0.2062	0.3555	0.246	0.1437	0.2047	0.1754	0.4897	0.1219	0.0956	0.2074	0.2364	0.3692	0.1743	0	0.395	0.4339	0.1216	0.2976	0.3691
1__61899583__61901459__ENSG00000132849	0.0612	0.0615	0	0.1509	0.1334	0.1351	0.0513	0.0816	0.1022	0.0954	0.0993	0.1854	0.0158	0.4258	0.0768	0.0729	0.0932	0.161	0.0956	0.0623	0.2396	0.1546	0.0593	0.1384	0.1118	0.1876	0.1534	0.4081	0.0871	0.1434	0.0519	0.2364	0.1885	0.0475	0.1193	0.1257	0.0723	0.0912	0.1063	0.0651
1__62444738__62447511__ENSG00000162607	0.0612	0.0923	0.0829	0.1393	0	0.2552	0.0684	0.0408	0.0409	0.2385	0.1192	0.0618	0.1265	0.0387	0.2113	0.0912	0	0.161	0	0.1246	0	0.1546	0.0741	0.1076	0.1118	0.1023	0.1096	0.1632	0.0348	0.0637	0.121	0.0985	0.0864	0.0792	0.1193	0.0718	0.0181	0.0456	0.0425	0.1085
1__63411926__63419440__ENSG00000088035	0.0408	0.0308	0.0415	0	0	0	0.0342	0	0.0613	0.0716	0.0397	0	0	0.0581	0.0384	0.0547	0.0373	0.0805	0	0.0831	0	0.0515	0	0	0	0.0341	0.0438	0.0408	0.0522	0.0478	0.0519	0.1182	0.0707	0.0317	0	0.0539	0.0542	0.0456	0.0425	0.1303
1__63478764__63490218__ENSG00000142856	0.0408	0	0	0.0232	0	0.06	0.0342	0.0408	0	0.0239	0	0	0	0	0.0384	0	0.0373	0	0	0	0.0685	0	0.0296	0	0.0479	0.0341	0.0877	0.0408	0	0.0478	0	0.0394	0.0314	0	0	0	0	0.0152	0	0
1__65364635__65366196__ENSG00000116675	0.1631	0.1077	0.228	0.1973	0.1144	0.2702	0.0342	0.0612	0.0409	0.0954	0.0397	0.1648	0.1581	0.4065	0.2881	0.2006	0.1678	0.161	0.1913	0.0831	0.2396	0.1289	0.163	0.1691	0.2714	0.1194	0.3288	0.2448	0.2264	0.3505	0.3457	0.2167	0.22	0.0951	0.0596	0.1795	0.235	0.2736	0.2551	0.2171
1__66891154__66905375__ENSG00000152763	0.3874	0.4308	0.2073	0.5223	0.2288	0.3753	0.2564	0.1837	0.2658	1.0019	0.4171	0.5356	0.4426	0.8516	0.6146	0.3465	0.4475	0.3018	0.526	0.27	0.6161	0.4381	0.4592	0.5382	0.8463	0.597	0.6795	0.8978	0.4353	0.4621	0.5531	0.5714	0.5185	0.6179	0.4771	0.9156	0.452	0.38	0.5952	0.6947
1__66958059__66963160__ENSG00000198160	0.4078	0.6616	0.6632	1.0214	0.4385	0.7355	0.547	0.6938	0.3885	0.7395	0.6356	0.618	0.8853	1.2581	0.749	0.4924	0.6712	0.6036	0.5977	0.9137	0.7188	1.0825	0.637	0.4152	0.6227	0.4094	0.5918	1.5507	0.6095	0.717	0.7951	0.6305	0.6599	0.4753	0.6262	1.0951	0.7232	0.8513	0.5527	0.521
1__70292388__70306290__ENSG00000118454	0.0612	0.0462	0.1244	0.0929	0	0.0751	0.0171	0.0816	0	0.0477	0.1192	0.103	0.079	0.1548	0.1729	0.0547	0.0932	0.0402	0.1195	0.2077	0.1711	0.1031	0.1037	0.123	0.1277	0.1194	0.1534	0.0816	0.0522	0.0797	0.0519	0.0788	0.0943	0.0951	0.0895	0.1077	0.0723	0.0912	0.1063	0.1303
1__70292388__70315566__ENSG00000118454	0.2651	0.3539	0.6632	0.8008	0.3813	0.3903	0.359	0.2653	0.368	0.6918	0.6356	0.618	0.5533	0.929	0.7106	0.6018	0.4661	0.3219	0.3347	0.3323	0.3765	0.6443	0.637	0.492	0.5429	0.4605	0.5261	0.6733	0.296	0.5258	0.6568	0.532	0.6049	0.4119	0.4473	1.0772	0.3254	0.5776	0.5102	0.4776
1__75732644__75734871__ENSG00000117054	0.0408	0.0615	0.1451	0.0812	0.1144	0.0751	0	0.0612	0	0.0477	0.0199	0	0.0632	0.329	0.1152	0.1094	0.0559	0.0604	0.0478	0.0831	0.1711	0.0773	0.1185	0.0461	0.0958	0	0.0877	0.0816	0.1045	0	0	0.1182	0.0314	0.0475	0.0596	0.1436	0.0723	0.076	0.0425	0.1085
1__75732644__75750546__ENSG00000117054	0.0408	0	0.0415	0.0348	0	0.045	0	0	0	0.0954	0.0596	0	0.0316	0.0774	0.0576	0	0.0746	0	0	0	0	0	0	0	0	0.0341	0	0	0	0	0.0864	0	0.0393	0.0317	0	0	0.0362	0.0456	0.0213	0
